ts,tenant,latency_ms,status,phase
1784411753.49,default-org,54.555,200,measure
1784411753.545,default-org,66.543,200,measure
1784411753.612,default-org,54.505,200,measure
1784411753.666,default-org,58.517,200,measure
1784411753.725,default-org,54.453,200,measure
1784411753.779,default-org,60.244,200,measure
1784411753.839,default-org,61.521,200,measure
1784411753.901,default-org,63.495,200,measure
1784411753.964,default-org,51.698,200,measure
1784411754.016,default-org,59.672,200,measure
1784411754.076,default-org,56.768,200,measure
1784411754.133,default-org,57.887,200,measure
1784411754.191,default-org,55.584,200,measure
1784411754.246,default-org,54.245,200,measure
1784411754.3,default-org,71.167,200,measure
1784411754.372,default-org,64.693,200,measure
1784411754.436,default-org,56.017,200,measure
1784411754.492,default-org,56.504,200,measure
1784411754.549,default-org,75.93,200,measure
1784411754.625,default-org,71.587,200,measure
1784411754.696,default-org,53.654,200,measure
1784411754.75,default-org,58.802,200,measure
1784411754.809,default-org,52.739,200,measure
1784411754.862,default-org,72.869,200,measure
1784411754.935,default-org,54.458,200,measure
1784411754.989,default-org,68.649,200,measure
1784411755.058,default-org,52.85,200,measure
1784411755.111,default-org,64.135,200,measure
1784411755.175,default-org,55.414,200,measure
1784411755.23,default-org,318.791,200,measure
1784411755.549,default-org,54.287,200,measure
1784411755.603,default-org,56.0,200,measure
1784411755.659,default-org,335.27,200,measure
1784411755.995,default-org,59.572,200,measure
1784411756.054,default-org,54.82,200,measure
1784411756.109,default-org,55.23,200,measure
1784411756.164,default-org,54.397,200,measure
1784411756.219,default-org,53.534,200,measure
1784411756.272,default-org,56.105,200,measure
1784411756.328,default-org,55.041,200,measure
1784411756.383,default-org,57.987,200,measure
1784411756.441,default-org,56.212,200,measure
1784411756.498,default-org,53.569,200,measure
1784411756.551,default-org,52.927,200,measure
1784411756.604,default-org,54.466,200,measure
1784411756.659,default-org,64.91,200,measure
1784411756.724,default-org,50.901,200,measure
1784411756.775,default-org,63.791,200,measure
1784411756.838,default-org,52.741,200,measure
1784411756.891,default-org,66.997,200,measure
1784411756.958,default-org,58.421,200,measure
1784411757.017,default-org,55.268,200,measure
1784411757.072,default-org,56.913,200,measure
1784411757.129,default-org,60.468,200,measure
1784411757.189,default-org,52.145,200,measure
1784411757.241,default-org,56.13,200,measure
1784411757.298,default-org,62.818,200,measure
1784411757.36,default-org,109.204,200,measure
1784411757.47,default-org,52.422,200,measure
1784411757.522,default-org,60.164,200,measure
1784411757.582,default-org,54.685,200,measure
1784411757.637,default-org,74.139,200,measure
1784411757.711,default-org,54.433,200,measure
1784411757.766,default-org,63.384,200,measure
1784411757.829,default-org,55.184,200,measure
1784411757.884,default-org,86.773,200,measure
1784411757.971,default-org,79.077,200,measure
1784411758.05,default-org,61.87,200,measure
1784411758.112,default-org,261.516,200,measure
1784411758.374,default-org,55.395,200,measure
1784411758.429,default-org,57.604,200,measure
1784411758.487,default-org,58.481,200,measure
1784411758.545,default-org,50.693,200,measure
1784411758.596,default-org,54.713,200,measure
1784411758.651,default-org,54.063,200,measure
1784411758.705,default-org,60.883,200,measure
1784411758.765,default-org,59.0,200,measure
1784411758.825,default-org,58.689,200,measure
1784411758.883,default-org,53.25,200,measure
1784411758.936,default-org,57.61,200,measure
1784411758.994,default-org,88.73,200,measure
1784411759.083,default-org,56.978,200,measure
1784411759.14,default-org,54.307,200,measure
1784411759.194,default-org,78.028,200,measure
1784411759.272,default-org,55.198,200,measure
1784411759.327,default-org,53.098,200,measure
1784411759.381,default-org,59.76,200,measure
1784411759.44,default-org,55.474,200,measure
1784411759.496,default-org,62.848,200,measure
1784411759.559,default-org,84.845,200,measure
1784411759.644,default-org,72.646,200,measure
1784411759.716,default-org,53.913,200,measure
1784411759.77,default-org,53.673,200,measure
1784411759.824,default-org,59.896,200,measure
1784411759.884,default-org,58.661,200,measure
1784411759.942,default-org,53.452,200,measure
1784411759.996,default-org,151.47,200,measure
1784411760.147,default-org,68.011,200,measure
1784411760.215,default-org,54.768,200,measure
1784411760.27,default-org,61.494,200,measure
1784411760.332,default-org,57.949,200,measure
1784411760.39,default-org,60.488,200,measure
1784411760.45,default-org,60.078,200,measure
1784411760.51,default-org,55.381,200,measure
1784411760.566,default-org,54.968,200,measure
1784411760.621,default-org,58.262,200,measure
1784411760.679,default-org,56.766,200,measure
1784411760.736,default-org,55.942,200,measure
1784411760.792,default-org,63.893,200,measure
1784411760.856,default-org,56.904,200,measure
1784411760.913,default-org,53.848,200,measure
1784411760.966,default-org,61.952,200,measure
1784411761.028,default-org,56.28,200,measure
1784411761.085,default-org,91.163,200,measure
1784411761.176,default-org,88.107,200,measure
1784411761.264,default-org,91.566,200,measure
1784411761.356,default-org,132.933,200,measure
1784411761.489,default-org,112.966,200,measure
1784411761.602,default-org,182.509,200,measure
1784411761.784,default-org,160.551,200,measure
1784411761.945,default-org,118.439,200,measure
1784411762.063,default-org,203.177,200,measure
1784411762.266,default-org,117.311,200,measure
1784411762.384,default-org,90.333,200,measure
1784411762.474,default-org,62.971,200,measure
1784411762.537,default-org,185.741,200,measure
1784411762.723,default-org,56.463,200,measure
1784411762.779,default-org,224.832,200,measure
1784411763.004,default-org,54.674,200,measure
1784411763.059,default-org,193.294,200,measure
1784411763.252,default-org,56.795,200,measure
1784411763.309,default-org,83.296,200,measure
1784411763.392,default-org,53.137,200,measure
1784411763.445,default-org,126.795,200,measure
1784411763.572,default-org,112.432,200,measure
1784411763.685,default-org,67.003,200,measure
1784411763.752,default-org,52.594,200,measure
1784411763.804,default-org,62.139,200,measure
1784411763.866,default-org,66.377,200,measure
1784411763.933,default-org,73.512,200,measure
1784411764.006,default-org,53.291,200,measure
1784411764.06,default-org,63.727,200,measure
1784411764.123,default-org,57.19,200,measure
1784411764.181,default-org,99.673,200,measure
1784411764.28,default-org,61.721,200,measure
1784411764.342,default-org,72.43,200,measure
1784411764.415,default-org,60.464,200,measure
1784411764.475,default-org,61.394,200,measure
1784411764.536,default-org,51.01,200,measure
1784411764.587,default-org,61.148,200,measure
1784411764.649,default-org,56.47,200,measure
1784411764.705,default-org,57.812,200,measure
1784411764.763,default-org,186.741,200,measure
1784411764.95,default-org,61.427,200,measure
1784411765.011,default-org,53.958,200,measure
1784411765.065,default-org,91.549,200,measure
1784411765.157,default-org,59.541,200,measure
1784411765.216,default-org,71.384,200,measure
1784411765.288,default-org,50.844,200,measure
1784411765.338,default-org,62.152,200,measure
1784411765.401,default-org,53.991,200,measure
1784411765.455,default-org,59.257,200,measure
1784411765.514,default-org,60.528,200,measure
1784411765.575,default-org,60.674,200,measure
1784411765.635,default-org,58.262,200,measure
1784411765.693,default-org,62.018,200,measure
1784411765.756,default-org,61.735,200,measure
1784411765.817,default-org,59.201,200,measure
1784411765.876,default-org,70.267,200,measure
1784411765.947,default-org,59.413,200,measure
1784411766.006,default-org,52.437,200,measure
1784411766.059,default-org,61.447,200,measure
1784411766.12,default-org,54.17,200,measure
1784411766.174,default-org,54.645,200,measure
1784411766.229,default-org,52.337,200,measure
1784411766.281,default-org,57.549,200,measure
1784411766.339,default-org,55.284,200,measure
1784411766.394,default-org,66.863,200,measure
1784411766.461,default-org,52.794,200,measure
1784411766.514,default-org,68.749,200,measure
1784411766.583,default-org,56.048,200,measure
1784411766.639,default-org,62.152,200,measure
1784411766.701,default-org,92.577,200,measure
1784411766.793,default-org,57.293,200,measure
1784411766.851,default-org,59.218,200,measure
1784411766.91,default-org,56.702,200,measure
1784411766.967,default-org,56.118,200,measure
1784411767.023,default-org,53.86,200,measure
1784411767.077,default-org,59.282,200,measure
1784411767.136,default-org,55.819,200,measure
1784411767.192,default-org,58.73,200,measure
1784411767.251,default-org,64.777,200,measure
1784411767.315,default-org,54.94,200,measure
1784411767.37,default-org,62.594,200,measure
1784411767.433,default-org,56.982,200,measure
1784411767.49,default-org,57.46,200,measure
1784411767.548,default-org,56.32,200,measure
1784411767.604,default-org,55.004,200,measure
1784411767.659,default-org,59.59,200,measure
1784411767.718,default-org,62.228,200,measure
1784411767.781,default-org,86.117,200,measure
1784411767.867,default-org,55.916,200,measure
1784411767.923,default-org,52.161,200,measure
1784411767.975,default-org,59.098,200,measure
1784411768.034,default-org,54.907,200,measure
1784411768.089,default-org,82.133,200,measure
1784411768.171,default-org,54.545,200,measure
1784411768.226,default-org,63.821,200,measure
1784411768.29,default-org,60.121,200,measure
1784411768.35,default-org,59.934,200,measure
1784411768.41,default-org,56.063,200,measure
1784411768.466,default-org,76.816,200,measure
1784411768.543,default-org,68.322,200,measure
1784411768.611,default-org,52.83,200,measure
1784411768.664,default-org,53.83,200,measure
1784411768.718,default-org,58.386,200,measure
1784411768.776,default-org,63.139,200,measure
1784411768.839,default-org,63.686,200,measure
1784411768.903,default-org,60.278,200,measure
1784411768.963,default-org,66.209,200,measure
1784411769.029,default-org,56.081,200,measure
1784411769.086,default-org,303.966,200,measure
1784411769.389,default-org,76.38,200,measure
1784411769.466,default-org,61.24,200,measure
1784411769.527,default-org,68.291,200,measure
1784411769.595,default-org,59.861,200,measure
1784411769.655,default-org,78.983,200,measure
1784411769.734,default-org,72.357,200,measure
1784411769.807,default-org,84.292,200,measure
1784411769.891,default-org,58.387,200,measure
1784411769.949,default-org,58.793,200,measure
1784411770.008,default-org,64.382,200,measure
1784411770.073,default-org,54.84,200,measure
1784411770.127,default-org,73.885,200,measure
1784411770.201,default-org,54.505,200,measure
1784411770.256,default-org,65.002,200,measure
1784411770.321,default-org,54.462,200,measure
1784411770.375,default-org,66.102,200,measure
1784411770.442,default-org,58.202,200,measure
1784411770.5,default-org,61.176,200,measure
1784411770.561,default-org,56.832,200,measure
1784411770.618,default-org,85.918,200,measure
1784411770.704,default-org,59.768,200,measure
1784411770.764,default-org,60.068,200,measure
1784411770.824,default-org,51.493,200,measure
1784411770.875,default-org,63.027,200,measure
1784411770.938,default-org,58.486,200,measure
1784411770.997,default-org,57.814,200,measure
1784411771.055,default-org,56.759,200,measure
1784411771.111,default-org,60.617,200,measure
1784411771.172,default-org,58.176,200,measure
1784411771.23,default-org,54.375,200,measure
1784411771.285,default-org,54.573,200,measure
1784411771.339,default-org,55.39,200,measure
1784411771.395,default-org,102.34,200,measure
1784411771.497,default-org,73.528,200,measure
1784411771.57,default-org,52.638,200,measure
1784411771.623,default-org,55.996,200,measure
1784411771.679,default-org,58.77,200,measure
1784411771.738,default-org,56.077,200,measure
1784411771.794,default-org,71.079,200,measure
1784411771.865,default-org,58.925,200,measure
1784411771.924,default-org,53.474,200,measure
1784411771.978,default-org,61.604,200,measure
1784411772.039,default-org,50.951,200,measure
1784411772.09,default-org,55.525,200,measure
1784411772.146,default-org,54.865,200,measure
1784411772.201,default-org,62.971,200,measure
1784411772.264,default-org,56.223,200,measure
1784411772.32,default-org,63.691,200,measure
1784411772.383,default-org,59.039,200,measure
1784411772.443,default-org,55.671,200,measure
1784411772.498,default-org,59.088,200,measure
1784411772.557,default-org,57.289,200,measure
1784411772.615,default-org,54.353,200,measure
1784411772.669,default-org,64.532,200,measure
1784411772.734,default-org,51.51,200,measure
1784411772.785,default-org,59.413,200,measure
1784411772.845,default-org,51.668,200,measure
1784411772.896,default-org,55.773,200,measure
1784411772.952,default-org,58.739,200,measure
1784411773.011,default-org,59.748,200,measure
1784411773.07,default-org,51.43,200,measure
1784411773.122,default-org,57.602,200,measure
1784411773.18,default-org,54.513,200,measure
1784411773.234,default-org,61.759,200,measure
1784411773.296,default-org,52.412,200,measure
1784411773.348,default-org,53.843,200,measure
1784411773.402,default-org,73.158,200,measure
1784411773.475,default-org,61.347,200,measure
1784411773.537,default-org,51.798,200,measure
1784411773.589,default-org,60.487,200,measure
1784411773.649,default-org,54.788,200,measure
1784411773.704,default-org,61.447,200,measure
1784411773.765,default-org,53.967,200,measure
1784411773.819,default-org,55.58,200,measure
1784411773.875,default-org,59.791,200,measure
1784411773.935,default-org,62.23,200,measure
1784411773.997,default-org,68.314,200,measure
1784411774.065,default-org,56.908,200,measure
1784411774.122,default-org,55.407,200,measure
1784411774.178,default-org,57.01,200,measure
1784411774.235,default-org,65.521,200,measure
1784411774.3,default-org,59.096,200,measure
1784411774.359,default-org,52.682,200,measure
1784411774.412,default-org,58.648,200,measure
1784411774.471,default-org,93.157,200,measure
1784411774.564,default-org,56.245,200,measure
1784411774.62,default-org,53.991,200,measure
1784411774.674,default-org,74.675,200,measure
1784411774.749,default-org,51.983,200,measure
1784411774.801,default-org,54.836,200,measure
1784411774.856,default-org,71.932,200,measure
1784411774.928,default-org,55.925,200,measure
1784411774.984,default-org,54.368,200,measure
1784411775.038,default-org,56.487,200,measure
1784411775.094,default-org,50.547,200,measure
1784411775.145,default-org,64.291,200,measure
1784411775.209,default-org,53.342,200,measure
1784411775.263,default-org,72.251,200,measure
1784411775.335,default-org,58.693,200,measure
1784411775.394,default-org,76.451,200,measure
1784411775.47,default-org,57.367,200,measure
1784411775.528,default-org,60.387,200,measure
1784411775.588,default-org,80.241,200,measure
1784411775.668,default-org,66.386,200,measure
1784411775.735,default-org,56.486,200,measure
1784411775.791,default-org,55.372,200,measure
1784411775.846,default-org,56.644,200,measure
1784411775.903,default-org,63.757,200,measure
1784411775.967,default-org,88.931,200,measure
1784411776.056,default-org,62.244,200,measure
1784411776.118,default-org,54.151,200,measure
1784411776.172,default-org,54.52,200,measure
1784411776.227,default-org,53.911,200,measure
1784411776.281,default-org,80.836,200,measure
1784411776.362,default-org,57.943,200,measure
1784411776.42,default-org,59.039,200,measure
1784411776.479,default-org,81.388,200,measure
1784411776.56,default-org,62.63,200,measure
1784411776.623,default-org,55.456,200,measure
1784411776.678,default-org,64.847,200,measure
1784411776.743,default-org,53.178,200,measure
1784411776.796,default-org,56.151,200,measure
1784411776.852,default-org,57.607,200,measure
1784411776.91,default-org,57.828,200,measure
1784411776.968,default-org,58.648,200,measure
1784411777.027,default-org,58.773,200,measure
1784411777.085,default-org,55.536,200,measure
1784411777.141,default-org,55.317,200,measure
1784411777.196,default-org,61.092,200,measure
1784411777.257,default-org,57.756,200,measure
1784411777.315,default-org,55.142,200,measure
1784411777.37,default-org,55.765,200,measure
1784411777.426,default-org,59.27,200,measure
1784411777.485,default-org,57.76,200,measure
1784411777.543,default-org,52.743,200,measure
1784411777.596,default-org,60.977,200,measure
1784411777.657,default-org,60.435,200,measure
1784411777.717,default-org,58.912,200,measure
1784411777.776,default-org,53.48,200,measure
1784411777.83,default-org,58.024,200,measure
1784411777.888,default-org,53.66,200,measure
1784411777.941,default-org,54.988,200,measure
1784411777.996,default-org,84.794,200,measure
1784411778.081,default-org,57.538,200,measure
1784411778.139,default-org,51.588,200,measure
1784411778.19,default-org,53.268,200,measure
1784411778.244,default-org,55.933,200,measure
1784411778.3,default-org,58.351,200,measure
1784411778.358,default-org,52.399,200,measure
1784411778.41,default-org,76.907,200,measure
1784411778.487,default-org,51.515,200,measure
1784411778.539,default-org,52.291,200,measure
1784411778.591,default-org,61.464,200,measure
1784411778.653,default-org,54.95,200,measure
1784411778.708,default-org,54.268,200,measure
1784411778.762,default-org,60.868,200,measure
1784411778.823,default-org,61.233,200,measure
1784411778.884,default-org,57.27,200,measure
1784411778.941,default-org,51.018,200,measure
1784411778.992,default-org,58.637,200,measure
1784411779.051,default-org,51.527,200,measure
1784411779.103,default-org,60.361,200,measure
1784411779.163,default-org,55.742,200,measure
1784411779.219,default-org,55.248,200,measure
1784411779.274,default-org,54.696,200,measure
1784411779.329,default-org,57.348,200,measure
1784411779.386,default-org,55.849,200,measure
1784411779.442,default-org,62.972,200,measure
1784411779.505,default-org,59.998,200,measure
1784411779.565,default-org,60.701,200,measure
1784411779.626,default-org,97.031,200,measure
1784411779.723,default-org,63.666,200,measure
1784411779.786,default-org,52.637,200,measure
1784411779.839,default-org,57.285,200,measure
1784411779.896,default-org,57.584,200,measure
1784411779.954,default-org,55.831,200,measure
1784411780.01,default-org,59.065,200,measure
1784411780.069,default-org,57.9,200,measure
1784411780.127,default-org,65.94,200,measure
1784411780.193,default-org,91.898,200,measure
1784411780.285,default-org,60.126,200,measure
1784411780.345,default-org,55.47,200,measure
1784411780.4,default-org,53.613,200,measure
1784411780.454,default-org,61.978,200,measure
1784411780.516,default-org,54.623,200,measure
1784411780.571,default-org,57.339,200,measure
1784411780.628,default-org,51.392,200,measure
1784411780.679,default-org,66.76,200,measure
1784411780.746,default-org,51.121,200,measure
1784411780.797,default-org,60.779,200,measure
1784411780.858,default-org,53.312,200,measure
1784411780.911,default-org,57.94,200,measure
1784411780.969,default-org,55.075,200,measure
1784411781.025,default-org,57.642,200,measure
1784411781.082,default-org,61.78,200,measure
1784411781.144,default-org,53.111,200,measure
1784411781.197,default-org,51.952,200,measure
1784411781.249,default-org,57.169,200,measure
1784411781.306,default-org,51.402,200,measure
1784411781.358,default-org,56.981,200,measure
1784411781.415,default-org,56.514,200,measure
1784411781.471,default-org,60.215,200,measure
1784411781.531,default-org,53.514,200,measure
1784411781.585,default-org,59.017,200,measure
1784411781.644,default-org,65.267,200,measure
1784411781.709,default-org,67.369,200,measure
1784411781.777,default-org,54.75,200,measure
1784411781.831,default-org,56.667,200,measure
1784411781.888,default-org,53.198,200,measure
1784411781.941,default-org,57.697,200,measure
1784411781.999,default-org,60.336,200,measure
1784411782.059,default-org,55.577,200,measure
1784411782.115,default-org,82.907,200,measure
1784411782.198,default-org,56.105,200,measure
1784411782.254,default-org,63.239,200,measure
1784411782.317,default-org,52.479,200,measure
1784411782.37,default-org,60.176,200,measure
1784411782.43,default-org,73.414,200,measure
1784411782.503,default-org,54.486,200,measure
1784411782.558,default-org,56.79,200,measure
1784411782.615,default-org,51.296,200,measure
1784411782.666,default-org,55.579,200,measure
1784411782.722,default-org,60.629,200,measure
1784411782.782,default-org,56.407,200,measure
1784411782.839,default-org,51.624,200,measure
1784411782.89,default-org,60.161,200,measure
1784411782.951,default-org,54.01,200,measure
1784411783.005,default-org,53.977,200,measure
1784411783.059,default-org,53.666,200,measure
1784411783.112,default-org,53.649,200,measure
1784411783.166,default-org,56.436,200,measure
1784411783.222,default-org,60.846,200,measure
1784411783.283,default-org,54.071,200,measure
1784411783.337,default-org,75.3,200,measure
1784411783.413,default-org,53.458,200,measure
1784411783.466,default-org,54.62,200,measure
1784411783.521,default-org,59.316,200,measure
1784411783.58,default-org,62.017,200,measure
1784411783.642,default-org,52.769,200,measure
1784411783.695,default-org,55.652,200,measure
1784411783.751,default-org,54.209,200,measure
1784411783.805,default-org,54.401,200,measure
1784411783.859,default-org,59.084,200,measure
1784411783.918,default-org,54.001,200,measure
1784411783.972,default-org,49.247,200,measure
1784411784.022,default-org,63.211,200,measure
1784411784.085,default-org,51.357,200,measure
1784411784.136,default-org,57.717,200,measure
1784411784.194,default-org,65.762,200,measure
1784411784.26,default-org,55.073,200,measure
1784411784.315,default-org,59.49,200,measure
1784411784.374,default-org,94.704,200,measure
1784411784.469,default-org,52.907,200,measure
1784411784.522,default-org,54.272,200,measure
1784411784.576,default-org,57.683,200,measure
1784411784.634,default-org,56.832,200,measure
1784411784.691,default-org,51.83,200,measure
1784411784.743,default-org,58.124,200,measure
1784411784.801,default-org,50.237,200,measure
1784411784.851,default-org,159.069,200,measure
1784411785.01,default-org,60.17,200,measure
1784411785.07,default-org,54.995,200,measure
1784411785.125,default-org,62.086,200,measure
1784411785.188,default-org,71.485,200,measure
1784411785.259,default-org,97.553,200,measure
1784411785.357,default-org,221.594,200,measure
1784411785.578,default-org,52.061,200,measure
1784411785.63,default-org,62.388,200,measure
1784411785.693,default-org,52.823,200,measure
1784411785.746,default-org,55.089,200,measure
1784411785.801,default-org,57.635,200,measure
1784411785.858,default-org,54.385,200,measure
1784411785.913,default-org,54.771,200,measure
1784411785.967,default-org,55.048,200,measure
1784411786.023,default-org,56.737,200,measure
1784411786.079,default-org,53.755,200,measure
1784411786.133,default-org,52.446,200,measure
1784411786.186,default-org,58.451,200,measure
1784411786.244,default-org,57.84,200,measure
1784411786.302,default-org,66.194,200,measure
1784411786.368,default-org,63.424,200,measure
1784411786.432,default-org,59.278,200,measure
1784411786.491,default-org,55.23,200,measure
1784411786.546,default-org,73.577,200,measure
1784411786.62,default-org,53.667,200,measure
1784411786.673,default-org,54.823,200,measure
1784411786.728,default-org,58.844,200,measure
1784411786.787,default-org,57.436,200,measure
1784411786.845,default-org,52.781,200,measure
1784411786.897,default-org,61.439,200,measure
1784411786.959,default-org,55.29,200,measure
1784411787.014,default-org,55.574,200,measure
1784411787.07,default-org,71.423,200,measure
1784411787.141,default-org,58.514,200,measure
1784411787.2,default-org,49.957,200,measure
1784411787.25,default-org,57.667,200,measure
1784411787.307,default-org,50.963,200,measure
1784411787.358,default-org,61.603,200,measure
1784411787.42,default-org,59.15,200,measure
1784411787.479,default-org,59.888,200,measure
1784411787.539,default-org,55.81,200,measure
1784411787.595,default-org,53.384,200,measure
1784411787.648,default-org,55.066,200,measure
1784411787.703,default-org,65.328,200,measure
1784411787.769,default-org,52.745,200,measure
1784411787.821,default-org,53.575,200,measure
1784411787.875,default-org,51.174,200,measure
1784411787.926,default-org,55.924,200,measure
1784411787.982,default-org,67.5,200,measure
1784411788.05,default-org,62.039,200,measure
1784411788.112,default-org,263.606,200,measure
1784411788.375,default-org,54.712,200,measure
1784411788.43,default-org,52.983,200,measure
1784411788.483,default-org,55.154,200,measure
1784411788.538,default-org,54.644,200,measure
1784411788.593,default-org,54.684,200,measure
1784411788.648,default-org,50.318,200,measure
1784411788.698,default-org,54.811,200,measure
1784411788.753,default-org,56.76,200,measure
1784411788.81,default-org,59.119,200,measure
1784411788.869,default-org,55.69,200,measure
1784411788.924,default-org,53.533,200,measure
1784411788.978,default-org,55.115,200,measure
1784411789.033,default-org,56.567,200,measure
1784411789.09,default-org,51.396,200,measure
1784411789.141,default-org,57.687,200,measure
1784411789.199,default-org,51.323,200,measure
1784411789.25,default-org,53.724,200,measure
1784411789.304,default-org,88.905,200,measure
1784411789.393,default-org,63.539,200,measure
1784411789.456,default-org,52.051,200,measure
1784411789.508,default-org,192.068,200,measure
1784411789.701,default-org,59.891,200,measure
1784411789.76,default-org,55.095,200,measure
1784411789.816,default-org,52.665,200,measure
1784411789.868,default-org,57.13,200,measure
1784411789.925,default-org,52.579,200,measure
1784411789.978,default-org,55.083,200,measure
1784411790.033,default-org,60.796,200,measure
1784411790.094,default-org,55.016,200,measure
1784411790.149,default-org,66.557,200,measure
1784411790.215,default-org,71.451,200,measure
1784411790.287,default-org,88.587,200,measure
1784411790.376,default-org,100.115,200,measure
1784411790.476,default-org,56.112,200,measure
1784411790.532,default-org,51.394,200,measure
1784411790.583,default-org,56.611,200,measure
1784411790.64,default-org,57.846,200,measure
1784411790.698,default-org,53.513,200,measure
1784411790.751,default-org,60.332,200,measure
1784411790.812,default-org,54.617,200,measure
1784411790.866,default-org,53.27,200,measure
1784411790.92,default-org,53.762,200,measure
1784411790.973,default-org,54.678,200,measure
1784411791.028,default-org,52.189,200,measure
1784411791.08,default-org,59.182,200,measure
1784411791.139,default-org,51.379,200,measure
1784411791.191,default-org,59.452,200,measure
1784411791.25,default-org,59.111,200,measure
1784411791.309,default-org,57.357,200,measure
1784411791.367,default-org,51.212,200,measure
1784411791.418,default-org,64.938,200,measure
1784411791.483,default-org,56.335,200,measure
1784411791.539,default-org,58.272,200,measure
1784411791.598,default-org,53.808,200,measure
1784411791.651,default-org,62.72,200,measure
1784411791.714,default-org,55.301,200,measure
1784411791.77,default-org,58.626,200,measure
1784411791.828,default-org,54.405,200,measure
1784411791.883,default-org,59.895,200,measure
1784411791.942,default-org,85.972,200,measure
1784411792.028,default-org,54.965,200,measure
1784411792.083,default-org,53.126,200,measure
1784411792.137,default-org,58.154,200,measure
1784411792.195,default-org,286.08,200,measure
1784411792.481,default-org,54.789,200,measure
1784411792.536,default-org,52.239,200,measure
1784411792.588,default-org,57.134,200,measure
1784411792.645,default-org,53.174,200,measure
1784411792.698,default-org,143.23,200,measure
1784411792.842,default-org,52.13,200,measure
1784411792.894,default-org,56.96,200,measure
1784411792.951,default-org,51.197,200,measure
1784411793.002,default-org,53.532,200,measure
1784411793.055,default-org,54.517,200,measure
1784411793.11,default-org,63.366,200,measure
1784411793.173,default-org,51.671,200,measure
1784411793.225,default-org,52.649,200,measure
1784411793.278,default-org,57.479,200,measure
1784411793.335,default-org,56.786,200,measure
1784411793.392,default-org,54.294,200,measure
1784411793.446,default-org,52.204,200,measure
1784411793.499,default-org,55.878,200,measure
1784411793.554,default-org,60.228,200,measure
1784411793.615,default-org,59.99,200,measure
1784411793.675,default-org,56.969,200,measure
1784411793.732,default-org,74.748,200,measure
1784411793.806,default-org,294.326,200,measure
1784411794.101,default-org,51.277,200,measure
1784411794.152,default-org,56.7,200,measure
1784411794.209,default-org,55.963,200,measure
1784411794.265,default-org,58.22,200,measure
1784411794.323,default-org,68.951,200,measure
1784411794.392,default-org,56.753,200,measure
1784411794.449,default-org,61.636,200,measure
1784411794.51,default-org,56.437,200,measure
1784411794.567,default-org,58.832,200,measure
1784411794.626,default-org,54.783,200,measure
1784411794.681,default-org,61.633,200,measure
1784411794.742,default-org,53.49,200,measure
1784411794.796,default-org,55.264,200,measure
1784411794.851,default-org,58.643,200,measure
1784411794.91,default-org,55.686,200,measure
1784411794.965,default-org,58.324,200,measure
1784411795.024,default-org,66.757,200,measure
1784411795.09,default-org,56.658,200,measure
1784411795.147,default-org,52.13,200,measure
1784411795.199,default-org,58.722,200,measure
1784411795.258,default-org,84.177,200,measure
1784411795.342,default-org,69.991,200,measure
1784411795.412,default-org,53.772,200,measure
1784411795.466,default-org,84.288,200,measure
1784411795.55,default-org,52.892,200,measure
1784411795.603,default-org,53.84,200,measure
1784411795.657,default-org,54.675,200,measure
1784411795.712,default-org,54.333,200,measure
1784411795.766,default-org,54.452,200,measure
1784411795.821,default-org,62.039,200,measure
1784411795.883,default-org,51.362,200,measure
1784411795.934,default-org,54.451,200,measure
1784411795.988,default-org,54.3,200,measure
1784411796.043,default-org,56.387,200,measure
1784411796.099,default-org,57.028,200,measure
1784411796.156,default-org,53.722,200,measure
1784411796.21,default-org,57.265,200,measure
1784411796.267,default-org,67.207,200,measure
1784411796.335,default-org,56.254,200,measure
1784411796.391,default-org,54.203,200,measure
1784411796.445,default-org,77.844,200,measure
1784411796.523,default-org,59.987,200,measure
1784411796.583,default-org,85.547,200,measure
1784411796.668,default-org,77.631,200,measure
1784411796.746,default-org,50.795,200,measure
1784411796.797,default-org,68.555,200,measure
1784411796.865,default-org,56.167,200,measure
1784411796.922,default-org,55.611,200,measure
1784411796.977,default-org,56.029,200,measure
1784411797.033,default-org,50.627,200,measure
1784411797.084,default-org,53.086,200,measure
1784411797.137,default-org,55.44,200,measure
1784411797.193,default-org,54.264,200,measure
1784411797.247,default-org,54.875,200,measure
1784411797.302,default-org,53.844,200,measure
1784411797.356,default-org,57.234,200,measure
1784411797.413,default-org,51.888,200,measure
1784411797.465,default-org,59.262,200,measure
1784411797.524,default-org,51.934,200,measure
1784411797.576,default-org,55.915,200,measure
1784411797.632,default-org,56.007,200,measure
1784411797.688,default-org,58.545,200,measure
1784411797.746,default-org,51.476,200,measure
1784411797.798,default-org,53.581,200,measure
1784411797.852,default-org,51.786,200,measure
1784411797.903,default-org,53.706,200,measure
1784411797.957,default-org,56.978,200,measure
1784411798.014,default-org,66.871,200,measure
1784411798.081,default-org,55.678,200,measure
1784411798.137,default-org,54.713,200,measure
1784411798.191,default-org,51.887,200,measure
1784411798.243,default-org,54.971,200,measure
1784411798.298,default-org,55.132,200,measure
1784411798.353,default-org,56.517,200,measure
1784411798.41,default-org,55.327,200,measure
1784411798.465,default-org,56.09,200,measure
1784411798.521,default-org,68.765,200,measure
1784411798.59,default-org,55.599,200,measure
1784411798.646,default-org,52.609,200,measure
